osm_id,facility_name,latitude,longitude,parking_type,fee,capacity,operating_hours,access,facility_name_clean,category
125687154,Unnamed Parking,-1.2790056250000001,36.814608050000004,surface,unknown,,24/7,public,"Parking Spot (-1.2790, 36.8146)",Off-Street / Dedicated Lot
125687155,Unnamed Parking,-1.278823675,36.81518821875,surface,unknown,,24/7,public,"Parking Spot (-1.2788, 36.8152)",Off-Street / Dedicated Lot
126903895,Green Belt Car Bazzar,-1.278466427586207,36.82321467586207,surface,yes,,24/7,public,Green Belt Car Bazzar,Off-Street / Dedicated Lot
128508147,Parking C,-1.27983258,36.813538179999995,surface,unknown,,24/7,public,Parking C,Off-Street / Dedicated Lot
239143186,KAPS Parking Holy Family Basilica,-1.2874739000000002,36.820013599999996,underground,yes,400,24/7,public,KAPS Parking Holy Family Basilica,Off-Street / Dedicated Lot
239939682,Unnamed Parking,-1.27903948,36.818420020000005,surface,unknown,,24/7,public,"Parking Spot (-1.2790, 36.8184)",Off-Street / Dedicated Lot
241193404,K.I.C.C Car Park,-1.2884295285714287,36.82081866428572,surface,unknown,,24/7,public,K.I.C.C Car Park,Off-Street / Dedicated Lot
246935363,Unnamed Parking,-1.2856329166666667,36.81760671666667,surface,unknown,,24/7,public,"Parking Spot (-1.2856, 36.8176)",Off-Street / Dedicated Lot
247828980,Unnamed Parking,-1.2817365333333335,36.81298493333333,surface,unknown,,24/7,public,"Parking Spot (-1.2817, 36.8130)",Off-Street / Dedicated Lot
248992300,ADD car park,-1.2810208125,36.811790224999996,surface,unknown,,24/7,yes,ADD car park,Off-Street / Dedicated Lot
248992782,ADD parking,-1.2807589833333333,36.81221738333334,surface,unknown,,24/7,public,ADD parking,Off-Street / Dedicated Lot
248994452,Car park,-1.2776576,36.81164896,surface,unknown,,24/7,yes,Car park,Off-Street / Dedicated Lot
248994836,Unnamed Parking,-1.2780426999999999,36.81201245999999,street_side,unknown,,24/7,public,"Parking Spot (-1.2780, 36.8120)",On-Street
248995504,Unnamed Parking,-1.27832178,36.81225504,street_side,unknown,,24/7,public,"Parking Spot (-1.2783, 36.8123)",On-Street
370307145,Unnamed Parking,-1.2864428142857143,36.8109421,surface,unknown,,24/7,public,"Parking Spot (-1.2864, 36.8109)",Off-Street / Dedicated Lot
398460912,Unnamed Parking,-1.2825982799999998,36.81391499,surface,unknown,,24/7,public,"Parking Spot (-1.2826, 36.8139)",Off-Street / Dedicated Lot
554019570,Unnamed Parking,-1.275656642857143,36.82464555714286,surface,unknown,,24/7,public,"Parking Spot (-1.2757, 36.8246)",Off-Street / Dedicated Lot
572087318,Kirinyaga Road Car Parking,-1.27925385,36.82219336666667,surface,unknown,,24/7,yes,Kirinyaga Road Car Parking,Off-Street / Dedicated Lot
579848505,City Market Car Park,-1.2839022999999998,36.81906752,surface,yes,,24/7,yes,City Market Car Park,Off-Street / Dedicated Lot
664046292,City Hall Annexe Parking,-1.2863576399999999,36.820903959999995,surface,unknown,,24/7,public,City Hall Annexe Parking,Off-Street / Dedicated Lot
686183956,Unnamed Parking,-1.2836733,36.8165073,surface,unknown,,24/7,public,"Parking Spot (-1.2837, 36.8165)",Off-Street / Dedicated Lot
687434849,Unnamed Parking,-1.2873432833333334,36.82349703333333,surface,unknown,,24/7,public,"Parking Spot (-1.2873, 36.8235)",Off-Street / Dedicated Lot
696914132,Unnamed Parking,-1.280696811111111,36.81788815555555,street_side,unknown,,24/7,customers,"Parking Spot (-1.2807, 36.8179)",On-Street
697927358,Unnamed Parking,-1.2840545199999998,36.81984788,surface,unknown,,24/7,public,"Parking Spot (-1.2841, 36.8198)",Off-Street / Dedicated Lot
697943916,Unnamed Parking,-1.2866587833333332,36.820793316666666,surface,unknown,,24/7,public,"Parking Spot (-1.2867, 36.8208)",Off-Street / Dedicated Lot
699886064,Unnamed Parking,-1.28201602,36.817218659999995,surface,unknown,,24/7,public,"Parking Spot (-1.2820, 36.8172)",Off-Street / Dedicated Lot
860344832,Unnamed Parking,-1.2872665000000003,36.81071685555555,surface,unknown,,24/7,public,"Parking Spot (-1.2873, 36.8107)",Off-Street / Dedicated Lot
860344834,Unnamed Parking,-1.2877980666666669,36.812129309523804,surface,unknown,,24/7,public,"Parking Spot (-1.2878, 36.8121)",Off-Street / Dedicated Lot
1150961570,Unnamed Parking,-1.2852551599999997,36.820874499999995,surface,unknown,,24/7,public,"Parking Spot (-1.2853, 36.8209)",Off-Street / Dedicated Lot
1157846328,Unnamed Parking,-1.2854409818181818,36.81322495454546,surface,unknown,,24/7,public,"Parking Spot (-1.2854, 36.8132)",Off-Street / Dedicated Lot
1157846329,Unnamed Parking,-1.2861337625000002,36.81315405,surface,unknown,,24/7,public,"Parking Spot (-1.2861, 36.8132)",Off-Street / Dedicated Lot
1475486402,Unnamed Parking,-1.282331211111111,36.81698324444445,street_side,unknown,,24/7,public,"Parking Spot (-1.2823, 36.8170)",On-Street
1475486403,Unnamed Parking,-1.28214632,36.816862879999995,street_side,unknown,,24/7,public,"Parking Spot (-1.2821, 36.8169)",On-Street
1544848858,Unnamed Parking,-1.275489,36.813523775,surface,unknown,,24/7,public,"Parking Spot (-1.2755, 36.8135)",Off-Street / Dedicated Lot
1548270241,Unnamed Parking,-1.2806762111111114,36.817940444444446,street_side,unknown,,24/7,customers,"Parking Spot (-1.2807, 36.8179)",On-Street
1548542855,Unnamed Parking,-1.28395983,36.81733237,surface,unknown,,24/7,public,"Parking Spot (-1.2840, 36.8173)",Off-Street / Dedicated Lot
1548948006,Unnamed Parking,-1.2883907,36.824107819999995,surface,unknown,,24/7,public,"Parking Spot (-1.2884, 36.8241)",Off-Street / Dedicated Lot
1549267516,Unnamed Parking,-1.28942662,36.8235662,street_side,unknown,,24/7,public,"Parking Spot (-1.2894, 36.8236)",On-Street
1549267525,Unnamed Parking,-1.28694306,36.82271592000001,street_side,unknown,,24/7,public,"Parking Spot (-1.2869, 36.8227)",On-Street
1549267526,Unnamed Parking,-1.28703572,36.82276956,street_side,unknown,,24/7,public,"Parking Spot (-1.2870, 36.8228)",On-Street
1549273027,Unnamed Parking,-1.2895380600000002,36.8217376,street_side,unknown,,24/7,public,"Parking Spot (-1.2895, 36.8217)",On-Street
1549273028,Unnamed Parking,-1.28947968,36.82169202,street_side,unknown,,24/7,public,"Parking Spot (-1.2895, 36.8217)",On-Street
1549273029,Unnamed Parking,-1.2893741200000002,36.821697719999996,street_side,unknown,,24/7,public,"Parking Spot (-1.2894, 36.8217)",On-Street
1549274244,Laico Regency parking,-1.2847249142857142,36.817003128571436,surface,unknown,,24/7,public,Laico Regency parking,Off-Street / Dedicated Lot
1549741562,Unnamed Parking,-1.2832199599999998,36.82398662,surface,unknown,,24/7,public,"Parking Spot (-1.2832, 36.8240)",Off-Street / Dedicated Lot
1550834787,Unnamed Parking,-1.28857378,36.82270528,street_side,unknown,,24/7,public,"Parking Spot (-1.2886, 36.8227)",On-Street
1550834788,Unnamed Parking,-1.28852902,36.82268466000001,street_side,unknown,,24/7,public,"Parking Spot (-1.2885, 36.8227)",On-Street
2324373805,Unnamed Parking,-1.2884696,36.8273088,surface,unknown,,24/7,public,"Parking Spot (-1.2885, 36.8273)",Off-Street / Dedicated Lot
2324373806,Unnamed Parking,-1.2885551,36.8270327,surface,unknown,,24/7,public,"Parking Spot (-1.2886, 36.8270)",Off-Street / Dedicated Lot
2324373808,Unnamed Parking,-1.2893101,36.8254079,surface,unknown,,24/7,public,"Parking Spot (-1.2893, 36.8254)",Off-Street / Dedicated Lot
50128543,Unnamed Parking,-1.27752888,36.83486868,surface,unknown,,24/7,public,"Parking Spot (-1.2775, 36.8349)",Off-Street / Dedicated Lot
88389016,Unnamed Parking,-1.2852923200000002,36.82604096,surface,unknown,,24/7,public,"Parking Spot (-1.2853, 36.8260)",Off-Street / Dedicated Lot
125299165,Unnamed Parking,-1.2873763,36.82930053333333,surface,unknown,,24/7,public,"Parking Spot (-1.2874, 36.8293)",Off-Street / Dedicated Lot
125645305,Unnamed Parking,-1.2822205000000002,36.832611263636366,surface,unknown,,24/7,public,"Parking Spot (-1.2822, 36.8326)",Off-Street / Dedicated Lot
128062279,Unnamed Parking,-1.2754485857142857,36.8374831,surface,unknown,,24/7,public,"Parking Spot (-1.2754, 36.8375)",Off-Street / Dedicated Lot
283725048,Athi River/Kitengela Bus Stage,-1.28917834,36.828061680000005,surface,unknown,,24/7,public,Athi River/Kitengela Bus Stage,Off-Street / Dedicated Lot
686079976,Unnamed Parking,-1.28405725,36.83999361666666,surface,unknown,,24/7,public,"Parking Spot (-1.2841, 36.8400)",Off-Street / Dedicated Lot
687440901,Unnamed Parking,-1.2814994,36.8310291,surface,unknown,,24/7,public,"Parking Spot (-1.2815, 36.8310)",Off-Street / Dedicated Lot
687468463,Unnamed Parking,-1.28956426,36.82645866,street_side,unknown,,24/7,public,"Parking Spot (-1.2896, 36.8265)",On-Street
1547874385,Unnamed Parking,-1.289198242857143,36.825389071428575,surface,unknown,,24/7,public,"Parking Spot (-1.2892, 36.8254)",Off-Street / Dedicated Lot
1547874388,Unnamed Parking,-1.2898537600000002,36.82588194,street_side,unknown,,24/7,public,"Parking Spot (-1.2899, 36.8259)",On-Street
1547874389,Unnamed Parking,-1.2885612800000001,36.82697372,street_side,unknown,,24/7,public,"Parking Spot (-1.2886, 36.8270)",On-Street
1547874390,Unnamed Parking,-1.28853536,36.827079100000006,street_side,unknown,,24/7,public,"Parking Spot (-1.2885, 36.8271)",On-Street
1547874391,Unnamed Parking,-1.2871823199999999,36.82639210000001,street_side,unknown,,24/7,public,"Parking Spot (-1.2872, 36.8264)",On-Street
1547916315,Unnamed Parking,-1.2855989333333333,36.829403916666664,surface,unknown,,24/7,public,"Parking Spot (-1.2856, 36.8294)",Off-Street / Dedicated Lot
1548802455,Unnamed Parking,-1.2892547,36.8267632,street_side,unknown,,24/7,public,"Parking Spot (-1.2893, 36.8268)",On-Street
1550082495,Unnamed Parking,-1.2899204000000002,36.82708,street_side,unknown,,24/7,public,"Parking Spot (-1.2899, 36.8271)",On-Street
390312470,Unnamed Parking,-1.2641049,36.8117123,surface,unknown,,24/7,public,"Parking Spot (-1.2641, 36.8117)",Off-Street / Dedicated Lot
3803380459,Museums Parking,-1.2730341,36.8156414,surface,unknown,,24/7,public,Museums Parking,Off-Street / Dedicated Lot
95122003,Unnamed Parking,-1.2737726,36.81396324,surface,unknown,,24/7,public,"Parking Spot (-1.2738, 36.8140)",Off-Street / Dedicated Lot
95122015,Unnamed Parking,-1.2733393444444443,36.81564351111111,surface,unknown,,24/7,public,"Parking Spot (-1.2733, 36.8156)",Off-Street / Dedicated Lot
95122020,Unnamed Parking,-1.2747459,36.815864379999994,surface,unknown,,24/7,public,"Parking Spot (-1.2747, 36.8159)",Off-Street / Dedicated Lot
128998888,Unnamed Parking,-1.2709160714285714,36.82511922857143,surface,unknown,,24/7,public,"Parking Spot (-1.2709, 36.8251)",Off-Street / Dedicated Lot
133548138,Unnamed Parking,-1.2685398374999999,36.81746587499999,surface,unknown,,24/7,public,"Parking Spot (-1.2685, 36.8175)",Off-Street / Dedicated Lot
133548151,Dean and Lecturers Parking Lot,-1.2688812200000001,36.81801148,street_side,unknown,,24/7,public,Dean and Lecturers Parking Lot,On-Street
244391409,Aga Khan University Hospital Parking,-1.2612043714285712,36.8252706,surface,yes,500,24/7,permissive,Aga Khan University Hospital Parking,Off-Street / Dedicated Lot
553296216,Unnamed Parking,-1.27206274,36.817954639999996,surface,unknown,,24/7,public,"Parking Spot (-1.2721, 36.8180)",Off-Street / Dedicated Lot
563457466,Unnamed Parking,-1.27306668,36.8117173,surface,unknown,,24/7,public,"Parking Spot (-1.2731, 36.8117)",Off-Street / Dedicated Lot
698527618,Unnamed Parking,-1.267665833333333,36.82306806666666,surface,unknown,,24/7,public,"Parking Spot (-1.2677, 36.8231)",Off-Street / Dedicated Lot
698896205,Unnamed Parking,-1.2681167166666665,36.822647133333334,surface,unknown,,24/7,public,"Parking Spot (-1.2681, 36.8226)",Off-Street / Dedicated Lot
1005230664,Unnamed Parking,-1.2622398,36.82473911,surface,unknown,,24/7,public,"Parking Spot (-1.2622, 36.8247)",Off-Street / Dedicated Lot
1005230665,Unnamed Parking,-1.2617200875,36.822608925000004,surface,unknown,,24/7,public,"Parking Spot (-1.2617, 36.8226)",Off-Street / Dedicated Lot
1315363160,Unnamed Parking,-1.273323323076923,36.814218915384615,surface,unknown,,24/7,public,"Parking Spot (-1.2733, 36.8142)",Off-Street / Dedicated Lot
1548810595,Unnamed Parking,-1.2673425799999998,36.817298300000004,street_side,unknown,,24/7,public,"Parking Spot (-1.2673, 36.8173)",On-Street
1548810596,Unnamed Parking,-1.26744664,36.81752286,street_side,unknown,,24/7,public,"Parking Spot (-1.2674, 36.8175)",On-Street
1548810597,Unnamed Parking,-1.26754678,36.817271059999996,street_side,unknown,,24/7,public,"Parking Spot (-1.2675, 36.8173)",On-Street
1548810599,Unnamed Parking,-1.2672168166666669,36.81671225,surface,unknown,,24/7,public,"Parking Spot (-1.2672, 36.8167)",Off-Street / Dedicated Lot
1548810600,Unnamed Parking,-1.26692416,36.81690834,street_side,unknown,,24/7,public,"Parking Spot (-1.2669, 36.8169)",On-Street
6223194881,Oil Libya Plaza Parking,-1.2615373,36.8396949,surface,yes,,24/7,public,Oil Libya Plaza Parking,Off-Street / Dedicated Lot
128995078,Unnamed Parking,-1.2717162375,36.826842981249996,surface,unknown,,24/7,public,"Parking Spot (-1.2717, 36.8268)",Off-Street / Dedicated Lot
128996199,Unnamed Parking,-1.2689918,36.82660486666666,surface,unknown,,24/7,public,"Parking Spot (-1.2690, 36.8266)",Off-Street / Dedicated Lot
128998864,Kenya Institute of Curriculum Development,-1.27136366,36.827563440000006,surface,unknown,,24/7,public,Kenya Institute of Curriculum Development,Off-Street / Dedicated Lot
128998874,Unnamed Parking,-1.2707564,36.825855,surface,unknown,,24/7,public,"Parking Spot (-1.2708, 36.8259)",Off-Street / Dedicated Lot
128998886,Unnamed Parking,-1.2714999,36.827846685714285,surface,unknown,,24/7,public,"Parking Spot (-1.2715, 36.8278)",Off-Street / Dedicated Lot
130042329,Unnamed Parking,-1.2672283500000001,36.8373274125,surface,unknown,,24/7,public,"Parking Spot (-1.2672, 36.8373)",Off-Street / Dedicated Lot
244391069,City Park Stadium Parking Lot,-1.261745242857143,36.82597055714285,surface,unknown,,24/7,public,City Park Stadium Parking Lot,Off-Street / Dedicated Lot
431113688,Guru Nanak Hospital,-1.2696489,36.8320546375,surface,unknown,,24/7,public,Guru Nanak Hospital,Off-Street / Dedicated Lot
555080221,"Sikh Temple,Pangani",-1.26866385,36.833683300000004,surface,unknown,,24/7,public,"Sikh Temple,Pangani",Off-Street / Dedicated Lot
1279613654,Unnamed Parking,-1.2603634583333332,36.826800750000004,surface,unknown,,24/7,public,"Parking Spot (-1.2604, 36.8268)",Off-Street / Dedicated Lot
126341539,Lorry Park,-1.2804014750000001,36.84423756666667,surface,unknown,,24/7,public,Lorry Park,Off-Street / Dedicated Lot
131484129,Unnamed Parking,-1.2780318166666667,36.8488381,surface,unknown,,24/7,public,"Parking Spot (-1.2780, 36.8488)",Off-Street / Dedicated Lot
